gene_id,SRR18885340,SRR18885341,SRR18885342,SRR18885343,SRR18885344,SRR18885345,SRR18885346,SRR18885347,SRR18885348,SRR18885349,SRR18885350,SRR18885351
ENSG00000244422.3|RPL38P3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252815.1|RNU6-410P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287060.1|ENSG00000287060,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239545.3|RN7SL822P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250812.2|ENSG00000250812,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206839.1|RNU6-746P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250464.1|LRRC34P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163440.12|PDCL2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251923.1|RNU6-276P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250821.3|EXOC1L,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287382.1|ENSG00000287382,0,0,0,0,0,0,4,0,5,7,12,4
ENSG00000243920.2|RPS26P24,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248505.2|LINC02380,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251049.2|ENSG00000251049,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250333.2|ENSG00000250333,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249831.2|ENSG00000249831,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285998.1|ENSG00000285998,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248660.1|SRIP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249105.2|ENSG00000249105,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250340.1|LINC02494,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250078.2|ENSG00000250078,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251266.2|LINC02429,0,0,0,0,0,4,6,0,0,4,0,9
ENSG00000249382.3|LINC02619,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250375.2|ENSG00000250375,0,0,3,0,0,0,0,0,0,0,0,0
ENSG00000199780.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249392.1|ENSG00000249392,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249892.1|ENSG00000249892,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201676.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201775.1|RNU6-1325P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287174.1|ENSG00000287174,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283043.1|ENSG00000283043,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249066.2|LINC02496,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248237.2|ENSG00000248237,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265829.1|MIR548AG1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240152.2|LINC02271,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241344.1|RPL21P47,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250249.2|ENSG00000250249,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288567.1|ENSG00000288567,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248847.2|ENSG00000248847,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248336.1|HMGN1P11,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000251055.2|ENSG00000251055,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231442.3|LARP1BP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250775.2|ENSG00000250775,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205678.8|TECRL,0,0,19,4,0,0,0,0,0,0,4,14
ENSG00000252104.1|RNU6-191P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250768.1|DPP3P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251430.1|MTCO3P27,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251385.2|MTCYBP16,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249893.1|MTND6P16,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250169.1|MTND5P13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248259.1|MTND4LP31,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249045.1|MTND3P24,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248328.1|MTCO3P28,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244669.1|ENSG00000244669,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286664.1|ENSG00000286664,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250125.5|LINC02232,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248447.2|ENSG00000248447,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248998.2|EFL1P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249351.2|ENSG00000249351,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285711.1|LINC02835,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222765.1|RNU2-40P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251527.1|ENSG00000251527,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287383.1|ENSG00000287383,0,0,0,0,0,0,0,0,0,0,5,0
ENSG00000221563.1|MIR1269A,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000244099.1|RPS23P3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252890.1|RNU6-699P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000035720.8|STAP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250426.2|FTLP10,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250026.6|TMPRSS11BNL,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290407.1|ENSG00000290407,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000291282.1|ENSG00000291282,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185873.8|TMPRSS11B,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250642.3|ENSG00000250642,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248639.2|ENSG00000248639,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249531.2|ENSG00000249531,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248122.1|APOOP4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000087128.10|TMPRSS11E,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000250566.1|UGT2B29P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249472.1|ENSG00000249472,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251101.1|ENSG00000251101,0,0,0,0,0,0,0,0,0,0,8,0
ENSG00000251074.1|ENSG00000251074,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248635.1|ENSG00000248635,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000251236.1|ENSG00000251236,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251424.1|ENSG00000251424,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249235.1|ENSG00000249235,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251529.1|ENSG00000251529,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248547.2|ENSG00000248547,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248613.1|ENSG00000248613,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272626.1|ENSG00000272626,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249985.1|ENSG00000249985,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000251498.1|ENSG00000251498,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249735.1|ENSG00000249735,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250277.2|ENSG00000250277,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249890.1|ENSG00000249890,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248763.2|ENSG00000248763,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251284.2|ENSG00000251284,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250100.2|ENSG00000250100,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251427.1|ENSG00000251427,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249763.1|ENSG00000249763,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251691.2|ENSG00000251691,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250612.2|ENSG00000250612,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268209.1|ENSG00000268209,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215110.7|UGT2B25P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248824.2|ENSG00000248824,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250828.2|ENSG00000250828,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249686.1|ENSG00000249686,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248886.2|UGT2A3P7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251177.2|ENSG00000251177,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271271.6|UGT2A2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173610.13|UGT2A1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251489.2|ENSG00000251489,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126545.14|CSN1S1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135222.7|CSN2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126549.11|STATH,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205649.9|HTN3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126550.10|HTN1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234124.6|CSN1S2AP,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187533.14|PRR27,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181617.6|FDCSP,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171209.4|CSN3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145309.6|CABS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109208.5|SMR3A,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171201.12|SMR3B,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171199.11|OPRPN,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171195.11|MUC7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187689.10|AMTN,0,0,0,0,0,0,0,0,0,3,0,0
ENSG00000178522.15|AMBN,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207448.1|RNU6-520P,0,0,0,0,2,0,0,0,1,0,0,0
ENSG00000207058.1|RNU6-784P,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000283313.1|U6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207007.1|RNU6-891P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145321.13|GC,0,0,0,0,0,0,0,0,4,0,0,0
ENSG00000222236.1|RNA5SP163,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248567.1|ENSG00000248567,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270665.1|HNRNPA1P67,0,1,2,1,1,1,1,1,1,0,1,0
ENSG00000252955.1|RNU4ATAC9P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000210839.1|RNU6ATAC5P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249976.2|ENSG00000249976,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000079557.5|AFM,0,3,0,0,0,0,0,3,0,0,0,0
ENSG00000250436.1|LINC02499,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249970.1|ENSG00000249970,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289530.1|ENSG00000289530,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228277.1|UMLILO,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000249051.2|ENSG00000249051,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250550.3|PPBPP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249920.2|HNRNPA1P55,0,1,1,0,1,1,1,0,1,0,1,0
ENSG00000250339.2|CXCL1P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288019.1|ENSG00000288019,0,5,0,0,4,0,0,3,0,0,0,0
ENSG00000251017.1|ENSG00000251017,0,2,0,0,0,3,0,0,0,0,3,0
ENSG00000250532.1|ENSG00000250532,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287375.1|ENSG00000287375,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250356.1|HSPE1P23,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250560.2|ENSG00000250560,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251185.1|ENSG00000251185,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251454.1|ENSG00000251454,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251383.1|LINC02483,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248646.1|ENSG00000248646,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250735.5|ENSG00000250735,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174792.11|ODAPH,0,26,0,8,0,13,8,0,7,19,16,10
ENSG00000229717.3|ENSG00000229717,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222644.1|RNU2-16P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163749.18|CCDC158,0,6,1,0,4,0,3,7,0,10,0,3
ENSG00000249858.2|SNX5P1,0,5,1,2,4,0,4,2,2,6,3,2
ENSG00000212368.1|RNU6-1000P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240426.1|RPL36AP18,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199857.1|ENSG00000199857,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270244.1|ENSG00000270244,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242727.2|ENSG00000242727,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201641.1|RNU6-1187P,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000270669.1|ENSG00000270669,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250006.2|ENSG00000250006,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248831.2|ENSG00000248831,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249036.1|ENSG00000249036,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156234.8|CXCL13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221711.1|ENSG00000221711,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289379.2|ENSG00000289379,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000248926.1|ENSG00000248926,0,9,0,0,0,0,0,0,0,0,2,0
ENSG00000248956.1|HMGB1P44,0,8,7,0,0,0,0,0,2,0,0,0
ENSG00000248640.1|HNRNPA1P56,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000248128.1|ENSG00000248128,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249072.1|ENSG00000249072,0,1,1,0,0,0,1,0,1,1,1,0
ENSG00000200998.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239793.1|ENSG00000239793,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249307.8|LINC01088,0,0,0,0,7,0,0,0,0,0,0,7
ENSG00000156269.5|NAA11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196475.6|GK2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250334.8|LINC00989,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290776.1|ENSG00000290776,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249646.3|OR7E94P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251399.1|ENSG00000251399,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248408.1|LINC02469,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251321.1|PCAT4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212620.1|SNORA75,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236530.2|KPNA2P1,0,3,1,0,1,4,0,0,0,0,1,1
ENSG00000138675.17|FGF5,0,12,0,14,0,0,0,7,0,3,8,19
ENSG00000197826.12|CFAP299,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232327.4|ENSG00000232327,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152785.8|BMP3,0,0,0,3,0,0,0,0,0,0,0,0
ENSG00000207065.1|RNU5A-2P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250826.2|HNRNPA3P13,0,0,0,0,0,0,0,0,0,1,3,0
ENSG00000202485.1|RNU6-499P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234568.3|BIN2P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284516.1|VAMP9P,0,0,0,0,0,0,2,0,3,4,0,0
ENSG00000289186.1|ENSG00000289186,0,0,0,0,0,0,0,0,0,4,0,0
ENSG00000249960.2|ENSG00000249960,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231782.7|LINC00575,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286490.1|ENSG00000286490,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286035.1|ENSG00000286035,0,0,8,0,0,0,7,0,0,0,0,0
ENSG00000274154.1|ENSG00000274154,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251647.2|ENSG00000251647,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239525.1|RPL30P5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201633.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249171.1|ENSG00000249171,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248749.1|ENSG00000248749,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258013.2|RPL3P13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201901.1|RN7SKP48,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248725.3|ENSG00000248725,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145283.8|SLC10A6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250572.1|ENSG00000250572,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263981.1|MIR5705,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249262.2|ENSG00000249262,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272856.1|ENSG00000272856,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152583.13|SPARCL1,0,0,0,0,0,0,4,4,0,0,8,5
ENSG00000200024.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249973.2|CHCHD2P7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000029559.7|IBSP,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000152595.17|MEPE,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287181.1|ENSG00000287181,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286978.1|ENSG00000286978,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249934.2|NCOA4P2,0,0,0,0,0,1,0,0,0,0,0,3
ENSG00000270720.1|ENSG00000270720,0,0,0,0,3,4,0,4,4,9,11,1
ENSG00000212226.1|RNU6-907P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287239.1|ENSG00000287239,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249891.2|KRT19P6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249052.1|ENSG00000249052,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248817.1|PMPCAP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287392.1|ENSG00000287392,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280056.1|ENSG00000280056,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249152.1|LNCPRESS2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252342.1|RNA5SP164,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172238.6|ATOH1,0,4,0,8,0,0,0,12,8,0,0,0
ENSG00000241103.1|RPL35AP11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249951.1|ENSG00000249951,0,0,0,0,2,0,0,0,3,0,0,0
ENSG00000242936.1|RPL30P6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163114.6|PDHA2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200622.1|RNU6-1059P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201744.1|RNU6-34P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250655.1|ENSG00000250655,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248510.2|LINC02267,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000201640.2|RN7SKP28,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287841.1|ENSG00000287841,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236764.4|COX7A2P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253170.1|ENSG00000253170,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249764.1|ENSG00000249764,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227118.3|BTF3P13,0,0,0,0,0,0,1,1,0,0,0,1
ENSG00000196616.14|ADH1B,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196344.12|ADH7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250300.1|ENSG00000250300,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138813.10|C4orf17,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000070190.13|DAPP1,0,0,0,1,7,0,0,18,5,4,7,0
ENSG00000279913.1|ENSG00000279913,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164035.10|EMCN,0,0,8,0,7,0,0,0,0,4,0,0
ENSG00000286150.1|ENSG00000286150,0,0,0,0,0,0,0,0,0,0,0,4
ENSG00000250223.1|LINC01216,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251219.2|LINC01217,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251636.1|LINC01218,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241144.3|RN7SL728P,0,0,0,0,4,0,0,0,0,0,0,0
ENSG00000251572.2|ENSG00000251572,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248740.8|LINC02428,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286291.1|ENSG00000286291,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252460.1|RNU6-635P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249614.2|LINC02503,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251170.6|ENSG00000251170,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000243383.3|RN7SL89P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216425.4|PIMREGP2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250922.1|ATP5F1EP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250522.1|ENSG00000250522,0,0,4,0,0,0,0,0,0,3,0,0
ENSG00000250298.6|GIMD1,0,0,0,0,0,0,0,0,4,0,0,0
ENSG00000249613.2|LINC02173,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252470.1|RNU6-551P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138795.10|LEF1,0,0,0,0,0,0,0,0,0,0,0,8
ENSG00000232021.9|LEF1-AS1,0,0,0,0,0,0,0,0,4,0,0,3
ENSG00000239939.1|RPSAP34,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278589.1|ZACNP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250485.1|EXOC7P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249257.1|ENSG00000249257,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250185.2|RCC2P8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188517.17|COL25A1,0,0,0,0,6,0,0,0,4,0,0,0
ENSG00000246774.1|COL25A1-DT,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272795.1|GAR1-DT,0,0,2,0,15,0,0,0,0,0,0,0
ENSG00000180245.7|RRH,0,0,35,0,0,4,0,10,22,6,0,13
ENSG00000249681.2|KRT19P3,0,0,0,0,0,0,0,0,0,9,0,0
ENSG00000166530.8|HSBP1P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250594.2|RNF14P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212160.1|RNU6-205P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250304.2|ZBED1P1,0,0,0,0,0,0,0,0,0,2,4,0
ENSG00000249519.1|LINC01438,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215961.1|MIR297,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288692.1|ENSG00000288692,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251483.2|LYPLA1P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251312.2|ENSG00000251312,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200963.1|RNU6-289P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248656.3|ENSG00000248656,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241722.2|RPL36AP23,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240459.2|ENSG00000240459,0,1,0,0,0,0,0,0,1,0,0,0
ENSG00000220924.4|OSTCP4,0,0,0,1,1,0,0,1,0,2,0,1
ENSG00000250046.3|ENSG00000250046,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248633.1|GET1P1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241002.1|RPL32P13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202536.2|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250500.1|ENSG00000250500,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239279.3|RN7SL184P,0,3,0,0,0,0,0,0,0,2,0,0
ENSG00000206820.1|RNU1-138P,0,0,0,0,0,0,0,4,0,1,0,0
ENSG00000250229.1|ENSG00000250229,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248716.2|ENSG00000248716,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288781.2|ENSG00000288781,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250215.1|CIR1P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240637.3|RN7SL808P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138653.10|NDST4,0,0,0,0,0,0,0,3,0,0,0,8
ENSG00000251308.1|MRPS33P3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250693.2|RPF2P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248488.2|PGAM4P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249259.3|ENSG00000249259,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250442.1|EIF3KP3,0,1,0,0,0,0,0,0,0,0,0,0
